work_type,title,byline,release_date,month,day,extra,source_url,entry_date,peak_date,peak_position,date_source
song,Against All Odds (Take a Look at Me Now),Phil Collins,1984-02,02,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1984,1984-03-31,1984-04-21,1,wikidata:P577
song,Miss Me Blind,Culture Club,1984-03-03,03,03,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1984,1984-03-31,1984-04-21,5,wikidata:P577
song,Hello,Lionel Richie,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1984,1984-04-07,1984-05-12,1,
song,Hold Me Now,Thompson Twins,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1984,1984-04-14,1984-05-05,3,
song,Love Somebody,Rick Springfield,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1984,1984-04-21,1984-05-05,5,
song,They Don't Know,Tracey Ullman,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1984,1984-04-21,1984-04-28,8,
song,To All the Girls I've Loved Before,Julio Iglesias and Willie Nelson,1984-02,02,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1984,1984-04-28,1984-05-19,5,wikitext:released
song,You Might Think,The Cars,1984-05,05,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1984,1984-04-28,1984-04-28,7,wikidata:P577
song,Let's Hear It for the Boy,Deniece Williams,1984-02-14,02,14,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1984,1984-05-05,1984-05-26,1,wikidata:P577
song,Oh Sherrie,Steve Perry,1984-04-07,04,07,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1984,1984-05-12,1984-06-09,3,wikidata:P577
song,Time After Time,Cyndi Lauper,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1984,1984-05-12,1984-06-09,1,
song,Breakdance,Irene Cara,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1984,1984-05-26,1984-06-09,8,
song,Sister Christian,Night Ranger,1984-06,06,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1984,1984-05-26,1984-06-09,5,wikidata:P577
song,The Reflex,Duran Duran,1984-04-16,04,16,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1984,1984-05-26,1984-06-23,1,wikitext:released
song,The Heart of Rock & Roll,Huey Lewis and the News,1984-04-10,04,10,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1984,1984-06-02,1984-06-09,6,wikidata:P577
song,Jump (For My Love),The Pointer Sisters,1984-04-11,04,11,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1984,1984-06-09,1984-07-07,3,wikidata:P577
song,Self Control,Laura Branigan,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1984,1984-06-09,1984-06-30,4,
song,Borderline,Madonna,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1984,1984-06-16,1984-06-16,10,
song,Dancing in the Dark,Bruce Springsteen,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1984,1984-06-16,1984-06-30,2,
song,Eyes Without a Face,Billy Idol,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1984,1984-06-23,1984-07-14,4,
song,When Doves Cry,Prince,1984-05-16,05,16,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1984,1984-06-23,1984-07-07,1,wikitext:released
song,Almost Paradise...Love Theme from,Mike Reno and Ann Wilson,1984-05,05,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1984,1984-06-30,1984-07-14,7,wikidata:P577
song,Legs,ZZ Top,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1984,1984-07-07,1984-07-21,8,
song,Ghostbusters,Ray Parker Jr.,1984-06-08,06,08,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1984,1984-07-14,1984-08-11,1,wikidata:P577
song,Infatuation,Rod Stewart,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1984,1984-07-21,1984-07-28,6,
song,Sad Songs (Say So Much),Elton John,1984-05,05,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1984,1984-07-21,1984-08-11,5,wikidata:P577
song,State of Shock,The Jacksons,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1984,1984-07-21,1984-08-04,3,
song,What's Love Got to Do with It,Tina Turner,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1984,1984-07-28,1984-09-01,1,
song,Breakin'... There's No Stopping Us,Ollie & Jerry,1984-06-21,06,21,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1984,1984-08-04,1984-08-04,9,wikidata:P577
song,I Can Dream About You,Dan Hartman,1984-04,04,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1984,1984-08-04,1984-08-18,6,wikidata:P577
song,Stuck on You,Lionel Richie,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1984,1984-08-04,1984-08-25,3,
song,Sunglasses at Night,Corey Hart,1984-01-21,01,21,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1984,1984-08-11,1984-09-01,7,wikidata:P577
song,If Ever You're in My Arms Again,Peabo Bryson,1984-04,04,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1984,1984-08-18,1984-08-18,10,wikitext:released
song,Missing You,John Waite,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1984,1984-08-18,1984-09-22,1,
song,She Bop,Cyndi Lauper,1983,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1984,1984-08-25,1984-09-08,3,wikidata:P577
song,If This Is It,Huey Lewis and the News,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1984,1984-09-01,1984-09-15,6,
song,Let's Go Crazy,Prince and the Revolution,1984,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1984,1984-09-01,1984-09-29,1,wikidata:P577
song,Drive,The Cars,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1984,1984-09-08,1984-09-29,3,
song,The Warrior,Scandal featuring Patty Smyth,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1984,1984-09-08,1984-09-22,7,
song,The Glamorous Life,Sheila E.,1984-06-04,06,04,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1984,1984-09-15,1984-10-06,7,wikidata:P577
song,Cruel Summer,Bananarama,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1984,1984-09-22,1984-09-29,9,
song,I Just Called to Say I Love You,Stevie Wonder,1984,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1984,1984-09-22,1984-10-13,1,wikidata:P577
song,Cover Me,Bruce Springsteen,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1984,1984-09-29,1984-10-20,7,
song,Hard Habit to Break,Chicago,1984-07-18,07,18,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1984,1984-10-06,1984-10-20,3,wikitext:released
song,Lucky Star,Madonna,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1984,1984-10-06,1984-10-20,4,
song,Caribbean Queen (No More Love on the Run),Billy Ocean,1984,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1984,1984-10-13,1984-11-03,1,wikidata:P577
song,I'm So Excited,The Pointer Sisters,1982-09,09,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1984,1984-10-20,1984-10-27,9,wikidata:P577
